flight, time , var, type, p goo, p bad 
20221003_flight18.csv , 147 , dscrTimeTrackCheck , d , 0.0018045935601373846 , 0.006352493216323182
20221003_flight18.csv , 157 , dscrTimeNavlogCheck , d , 0.048463973922068776 , 0.10346332953009
20221003_flight18.csv , 157 , dscrTimeTrackCheck , d , 0.1718431774040749 , 0.38706826540025097
20221003_flight18.csv , 163 , dscrTimeNavlogCheck , d , 0.024784634320677613 , 0.10346332953009
20221003_flight18.csv , 171 , dscrTimeNavlogCheck , d , 0.026459217192022436 , 0.10346332953009
20221003_flight19.csv , 19 , dscrPBNdeviationIntegrCorr , d , 0.09968363413312052 , 0.20180531341140717
20221003_flight19.csv , 30 , dscrTimeNavlogCheck , d , 0.09625006934093877 , 0.2982676883105709
20221003_flight19.csv , 31 , dscrTimeNavlogCheck , d , 0.23211972916830154 , 0.5101811613276711
20221003_flight19.csv , 32 , dscrTimeNavlogCheck , d , 0.21029884533771898 , 0.5101811613276711
20221003_flight19.csv , 37 , dscrTimeMapCheck , d , 0.16794758793861767 , 0.34702635612845195
20221003_flight19.csv , 64 , dscrPBNdeviationIntegrCorr , d , 0.07307536735888094 , 0.16049540069389848
20221003_flight19.csv , 65 , dscrPBNdeviationIntegrCorr , d , 0.06932770590055448 , 0.16049540069389848
20221003_flight19.csv , 68 , dscrTimeMapCheck , d , 0.11804457487530932 , 0.34702635612845195
20221003_flight19.csv , 69 , dscrTimeMapCheck , d , 0.2622344961396547 , 0.5516046618090781
20221003_flight19.csv , 70 , dscrTimeMapCheck , d , 0.2611319310238418 , 0.5516046618090781
20221003_flight19.csv , 82 , dscrTimeMapCheck , d , 0.21870683507884703 , 0.489421265863483
20221003_flight19.csv , 83 , dscrTimeMapCheck , d , 0.23253051509883807 , 0.489421265863483
20221003_flight19.csv , 171 , dscrTimeNavlogCheck , d , 0.03356186729342051 , 0.08201387745944039
20221003_flight20.csv , 89 , dscrTimeNavlogCheck , d , 0.034483880670060967 , 0.10346332953009
20221003_flight20.csv , 129 , dscrTimeNavlogCheck , d , 0.05006221519863194 , 0.10346332953009
20221003_flight20.csv , 144 , dscrTimeWPTCheckNxtLeg , d , 0.00011170460682049183 , 0.0010500105386833426
20221003_flight20.csv , 170 , dscrTimeNavlogCheck , d , 0.02238656156333533 , 0.08201387745944039
20221003_flight21.csv , 153 , dscrTimeNavlogCheck , d , 0.02465874517807223 , 0.10346332953009
20221003_flight21.csv , 164 , dscrTimeNavlogCheck , d , 0.27097336216000556 , 0.546623132406376
20221003_flight21.csv , 165 , dscrTimeNavlogCheck , d , 0.27007336547564104 , 0.546623132406376
20221003_flight21.csv , 166 , dscrTimeNavlogCheck , d , 0.2711588738204547 , 0.546623132406376
20221003_flight22.csv , 18 , dscrPBNdeviationIntegrCorr , d , 0.07482456010421924 , 0.20180531341140717
20221003_flight22.csv , 66 , dscrPBNdeviationIntegrCorr , d , 0.02051034160102657 , 0.05161181623390872
20221003_flight22.csv , 67 , dscrPBNdeviationIntegrCorr , d , 0.04532994530229458 , 0.16049540069389848
20221003_flight22.csv , 68 , dscrPBNdeviationIntegrCorr , d , 0.051511028092981165 , 0.16049540069389848
20221003_flight22.csv , 69 , dscrPBNdeviationIntegrCorr , d , 0.057521276492269895 , 0.16049540069389848
20221003_flight22.csv , 70 , dscrPBNdeviationIntegrCorr , d , 0.06551856838377765 , 0.20180531341140717
20221003_flight22.csv , 85 , dscrTimeNavlogCheck , d , 0.016918542009078243 , 0.04879248403814253
20221003_flight22.csv , 129 , dscrPBNdeviationIntegrCorr , d , 0.06544636187500956 , 0.16049540069389848
20221003_flight22.csv , 130 , dscrPBNdeviationIntegrCorr , d , 0.07436099681520059 , 0.16049540069389848
20221003_flight22.csv , 131 , dscrPBNdeviationIntegrCorr , d , 0.07721386544420306 , 0.16049540069389848
20221003_flight22.csv , 142 , dscrTimeNavlogCheck , d , 0.023301058629972657 , 0.04879248403814253
